bet_category,last_update,game_time,home_team,away_team,player,point,Odds,best_over_price,best_over_bookmaker,best_under_price,best_under_bookmaker,pct_under,bookmaker_pct
player_receptions,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Boyd,2.5,"[{""over_under"": ""Over"", ""price"": -120, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -110, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -125, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Under"", ""price"": -109, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Over"", ""price"": -114, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Under"", ""price"": -114, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -122, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -121, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -108, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -108, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Over"", ""price"": -120, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Over"", ""price"": -125, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Under"", ""price"": -105, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Over"", ""price"": -130, ""Bookmaker"": ""bovada""}, {""over_under"": ""Under"", ""price"": 100, ""Bookmaker"": ""bovada""}]",-114,fanduel,100,bovada,0.48364486,0.01635514
player_receptions,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Boyd,3.5,"[{""over_under"": ""Over"", ""price"": 194, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 215, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -305, ""Bookmaker"": ""betrivers""}]",215,betrivers,-305,betrivers,0.717813051,0.035273369
player_receptions,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Boyd,4.5,"[{""over_under"": ""Over"", ""price"": 390, ""Bookmaker"": ""fanduel""}]",390,fanduel,0,,0.765918367,0.03
player_receptions,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Boyd,5.5,"[{""over_under"": ""Over"", ""price"": 700, ""Bookmaker"": ""fanduel""}]",700,fanduel,0,,0.845,0.03
player_rush_or_rec_tds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Boyd,0.5,"[{""over_under"": ""Over"", ""price"": 380, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 390, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Over"", ""price"": 600, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 335, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": 450, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Over"", ""price"": 550, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Over"", ""price"": 380, ""Bookmaker"": ""bovada""}]",600,fanduel,0,,0.827142857,0.03
player_rush_or_rec_tds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Boyd,1.5,"[{""over_under"": ""Over"", ""price"": 4000, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 9000, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 3500, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": 3300, ""Bookmaker"": ""betmgm""}]",9000,fanduel,0,,0.959010989,0.03
player_rush_or_rec_tds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Boyd,2.5,"[{""over_under"": ""Over"", ""price"": 16000, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 18000, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": 20000, ""Bookmaker"": ""betmgm""}]",20000,betmgm,0,,0.965024876,0.03
player_pass_interceptions,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,0.5,"[{""over_under"": ""Over"", ""price"": -115, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -115, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -115, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Under"", ""price"": -119, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Over"", ""price"": -120, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Under"", ""price"": -108, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -118, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -110, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": -114, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Under"", ""price"": -114, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Over"", ""price"": -115, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Under"", ""price"": -115, ""Bookmaker"": ""betmgm""}]",-114,betonlineag,-108,fanduel,0.493260244,0.025970525
player_pass_tds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,0.5,"[{""over_under"": ""Over"", ""price"": -200, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": 150, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -210, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -204, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Under"", ""price"": 146, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Over"", ""price"": -198, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Under"", ""price"": 150, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -196, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -210, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 155, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": -204, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Under"", ""price"": 156, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Over"", ""price"": -200, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Under"", ""price"": 150, ""Bookmaker"": ""betmgm""}]",-196,fanduel,156,betonlineag,0.364231419,0.026393581
player_pass_tds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,1.5,"[{""over_under"": ""Over"", ""price"": 270, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 300, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 280, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -435, ""Bookmaker"": ""betrivers""}]",300,fanduel,-435,betrivers,0.781542056,0.031542056
player_pass_tds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,2.5,"[{""over_under"": ""Over"", ""price"": 1300, ""Bookmaker"": ""fanduel""}]",1300,fanduel,0,,0.898571429,0.03
player_pass_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,140.5,"[{""over_under"": ""Over"", ""price"": -265, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": 205, ""Bookmaker"": ""draftkings""}]",-265,draftkings,205,draftkings,0.300920728,0.026948125
player_pass_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,149.5,"[{""over_under"": ""Over"", ""price"": -200, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -210, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -215, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 155, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": -210, ""Bookmaker"": ""betmgm""}]",-200,draftkings,155,betrivers,0.362745098,0.029411765
player_pass_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,150.5,"[{""over_under"": ""Over"", ""price"": -190, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": 150, ""Bookmaker"": ""draftkings""}]",-190,draftkings,150,draftkings,0.372413793,0.027586207
player_pass_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,159.5,"[{""over_under"": ""Over"", ""price"": -152, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 115, ""Bookmaker"": ""betrivers""}]",-152,betrivers,115,betrivers,0.430970838,0.034145441
player_pass_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,167.5,"[{""over_under"": ""Over"", ""price"": -115, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -113, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": -114, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Under"", ""price"": -114, ""Bookmaker"": ""betonlineag""}]",-114,betonlineag,-113,betrivers,0.498903076,0.031613356
player_pass_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,168.5,"[{""over_under"": ""Over"", ""price"": -120, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -110, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -110, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Under"", ""price"": -110, ""Bookmaker"": ""fanduel""}]",-110,fanduel,-110,draftkings,0.5,0.023809524
player_pass_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,169.5,"[{""over_under"": ""Over"", ""price"": -108, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -121, ""Bookmaker"": ""betrivers""}]",-108,betrivers,-121,betrivers,0.514140271,0.033371041
player_pass_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,170.5,"[{""over_under"": ""Over"", ""price"": -117, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Under"", ""price"": -117, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Over"", ""price"": -115, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Under"", ""price"": -115, ""Bookmaker"": ""betmgm""}]",-115,betmgm,-115,betmgm,0.5,0.034883721
player_pass_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,174.5,"[{""over_under"": ""Over"", ""price"": 105, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 104, ""Bookmaker"": ""fanduel""}]",105,draftkings,0,,0.482195122,0.03
player_pass_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,179.5,"[{""over_under"": ""Over"", ""price"": 128, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -167, ""Bookmaker"": ""betrivers""}]",128,betrivers,-167,betrivers,0.593435837,0.032032328
player_pass_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,180.5,"[{""over_under"": ""Over"", ""price"": 130, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -165, ""Bookmaker"": ""draftkings""}]",130,draftkings,-165,draftkings,0.59392945,0.028712059
player_pass_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,189.5,"[{""over_under"": ""Over"", ""price"": 170, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -240, ""Bookmaker"": ""betrivers""}]",170,betrivers,-240,betrivers,0.667755991,0.038126362
player_pass_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,195.5,"[{""over_under"": ""Over"", ""price"": 210, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -270, ""Bookmaker"": ""draftkings""}]",210,draftkings,-270,draftkings,0.703574542,0.026155187
player_pass_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,199.5,"[{""over_under"": ""Over"", ""price"": 235, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 205, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 225, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -335, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": 225, ""Bookmaker"": ""betmgm""}]",235,draftkings,-335,betrivers,0.73580374,0.034311203
player_pass_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,224.5,"[{""over_under"": ""Over"", ""price"": 500, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 400, ""Bookmaker"": ""fanduel""}]",500,draftkings,0,,0.803333333,0.03
player_pass_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,249.5,"[{""over_under"": ""Over"", ""price"": 1200, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 800, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 700, ""Bookmaker"": ""betmgm""}]",1200,draftkings,0,,0.893076923,0.03
player_rush_or_rec_tds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,0.5,"[{""over_under"": ""Over"", ""price"": 300, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 290, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Over"", ""price"": 330, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 265, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": 290, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Over"", ""price"": 325, ""Bookmaker"": ""betmgm""}]",330,fanduel,0,,0.73744186,0.03
player_rush_or_rec_tds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,1.5,"[{""over_under"": ""Over"", ""price"": 2500, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 3200, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 2400, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": 4000, ""Bookmaker"": ""betmgm""}]",4000,betmgm,0,,0.945609756,0.03
player_rush_or_rec_tds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,2.5,"[{""over_under"": ""Over"", ""price"": 13000, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 12000, ""Bookmaker"": ""betrivers""}]",13000,draftkings,0,,0.962366412,0.03
player_rush_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,19.5,"[{""over_under"": ""Over"", ""price"": -360, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 240, ""Bookmaker"": ""betrivers""}]",-360,betrivers,240,betrivers,0.255754476,0.038363171
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,20.5,"[{""over_under"": ""Over"", ""price"": -310, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": 235, ""Bookmaker"": ""draftkings""}]",-310,draftkings,235,draftkings,0.271204951,0.027302512
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,24.5,"[{""over_under"": ""Over"", ""price"": -205, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -168, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -215, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 155, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": -350, ""Bookmaker"": ""betmgm""}]",-168,fanduel,155,betrivers,0.382645596,0.009511267
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,25.5,"[{""over_under"": ""Over"", ""price"": -185, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": 145, ""Bookmaker"": ""draftkings""}]",-185,draftkings,145,draftkings,0.379520229,0.028643036
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,29.5,"[{""over_under"": ""Over"", ""price"": -110, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Under"", ""price"": -110, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -136, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 105, ""Bookmaker"": ""betrivers""}]",-110,fanduel,105,betrivers,0.481997677,0.005807201
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,31.5,"[{""over_under"": ""Over"", ""price"": -115, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -115, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -114, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -114, ""Bookmaker"": ""betrivers""}]",-114,betrivers,-114,betrivers,0.5,0.03271028
player_rush_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,32.5,"[{""over_under"": ""Over"", ""price"": -115, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Under"", ""price"": -119, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Over"", ""price"": -115, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Under"", ""price"": -115, ""Bookmaker"": ""betmgm""}]",-115,williamhill_us,-115,betmgm,0.5,0.034883721
player_rush_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,33.5,"[{""over_under"": ""Under"", ""price"": -118, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Over"", ""price"": -110, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Over"", ""price"": 100, ""Bookmaker"": ""bovada""}, {""over_under"": ""Under"", ""price"": -130, ""Bookmaker"": ""bovada""}]",100,bovada,-118,betonlineag,0.520642202,0.020642202
player_rush_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,34.5,"[{""over_under"": ""Over"", ""price"": 110, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -143, ""Bookmaker"": ""betrivers""}]",110,betrivers,-143,betrivers,0.556143445,0.032333921
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,35.5,"[{""over_under"": ""Over"", ""price"": 120, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -155, ""Bookmaker"": ""draftkings""}]",120,draftkings,-155,draftkings,0.576648841,0.031194296
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,39.5,"[{""over_under"": ""Over"", ""price"": 160, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 180, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 155, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -215, ""Bookmaker"": ""betrivers""}]",180,fanduel,-215,betrivers,0.662698413,0.01984127
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,40.5,"[{""over_under"": ""Over"", ""price"": 170, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -220, ""Bookmaker"": ""draftkings""}]",170,draftkings,-220,draftkings,0.658564815,0.028935185
player_rush_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,44.5,"[{""over_under"": ""Over"", ""price"": 215, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -315, ""Bookmaker"": ""betrivers""}]",215,betrivers,-315,betrivers,0.720787914,0.038248231
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,49.5,"[{""over_under"": ""Over"", ""price"": 300, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 320, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 295, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -480, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": 240, ""Bookmaker"": ""betmgm""}]",320,fanduel,-480,betrivers,0.794745484,0.032840722
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,59.5,"[{""over_under"": ""Over"", ""price"": 500, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 570, ""Bookmaker"": ""fanduel""}]",570,fanduel,0,,0.820746269,0.03
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,69.5,"[{""over_under"": ""Over"", ""price"": 900, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 920, ""Bookmaker"": ""fanduel""}]",920,fanduel,0,,0.871960784,0.03
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,74.5,"[{""over_under"": ""Over"", ""price"": 750, ""Bookmaker"": ""betmgm""}]",750,betmgm,0,,0.852352941,0.03
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyler Huntley,79.5,"[{""over_under"": ""Over"", ""price"": 1300, ""Bookmaker"": ""fanduel""}]",1300,fanduel,0,,0.898571429,0.03
player_reception_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyreek Hill,24.5,"[{""over_under"": ""Over"", ""price"": -800, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -500, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -600, ""Bookmaker"": ""betmgm""}]",-500,fanduel,0,,0.136666667,0.03
player_reception_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,Tyreek Hill,29.5,"[{""over_under"": ""Over"", ""price"": -480, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 295, ""Bookmaker"": ""betrivers""}]",-480,betrivers,295,betrivers,0.212789175,0.040375382
